,year,season,cl_id,month_max,month_range,PERIOD_YEAR,channel_type,MCC_popular,MCC_unpopular,amount_of_MCC,sum_MCC_5411,sum_MCC_6011,sum_MCC_5814,sum_MCC_5812,sum_MCC_5499,sum_MCC_5541,sum_MCC_5912,currency_popular,currency_unpopular,amount_of_currency,sum_currency_810,sum_currency_978,sum_currency_840,trx_category_popular,tranz_amount,tranz_sum,tranz_max,sum_trx_cat_0,sum_trx_cat_1,sum_trx_cat_2,sum_trx_cat_3,sum_trx_cat_4,sum_trx_cat_5,sum_trx_cat_6,sum_trx_cat_7,sum_trx_cat_8,sum_trx_cat_9,threeMonth_sum,sum_month2,sum_month1,sum_month0,mean_time,max_time,target_flag
4026,2017,2,6659,2017-04,0,2017,1,5999,5999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,810,1,47.0,0.0,0.0,6,2,1.0,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,1.0,24.0,0
4027,2017,2,6660,2017-05,2,2017,1,5499,6011,2,0.0,0.06493506493506493,0.0,0.0,0.935064935064935,0.0,0.0,810,810,1,77000.0,0.0,0.0,6,4,1.0,0.5194805194805194,0.0,0.0,0.0,0.0,0.0,0.0,0.935064935064935,0.0,0.0,0.06493506493506493,77000.0,0.06493506493506493,0.0,0.935064935064935,0.3333333333333333,756.0,0
4028,2017,3,6663,2017-07,3,2017,1,5411,5691,12,0.02808999308618931,0.7915133242974716,0.00338139148100611,0.0027353769295574383,0.0,0.004826747190731518,0.0,810,810,1,525709.2,0.0,0.0,6,59,1.5298008695064864,0.14913187747142337,0.0,0.0,0.0,0.0,0.0,0.6198247723358876,0.738287545209015,0.0,0.0,0.1716885519615839,343645.51,0.005284515429868413,0.4889883764231344,0.5057271081469972,0.16666666666666666,216.0,0
4029,2017,2,6664,2017-04,2,2017,1,5411,6012,25,0.047725537467363674,0.3801989874241395,0.007967038617621415,0.022688842032306946,0.003395317195028992,0.04538097185093957,0.0058516052188232175,810,810,1,641769.1999999998,0.0,0.0,6,194,1.0,0.11063167257013895,0.0,0.007221599291458676,0.0,0.0,0.0,0.43473572742350375,0.5580426732850376,0.0,0.0,0.0,641769.1999999998,0.24664792264882762,0.36585238119872404,0.3874996961524486,0.06666666666666667,120.0,0
4030,2017,3,6668,2017-07,3,2017,1,6011,5812,8,0.020738627119623612,2.1800540059814426,0.003011064691429814,0.0014137973999186581,0.004533864791647545,0.014898834431967234,0.0017715636885240287,810,810,1,413392.70999999996,0.0,0.0,6,19,2.230738696730259,0.24190073405019655,0.0,0.0,0.0,0.0,0.0,0.0,0.05068469074881672,0.0,0.04856555953919055,2.131488446442252,185316.50999999998,0.030449904328545798,0.0,0.9695500956714542,0.1357142857142857,840.0,1
4031,2017,3,6669,2017-08,2,2017,1,5964,4112,23,0.01737832190460997,0.49242576759499174,0.0,0.002659697258750569,0.0010165388374593083,0.009332419551284384,0.0007611315456740265,810,840,2,785248.9600000001,0.0,554.76,6,171,1.0,0.09926142879547578,0.0007640584852410726,0.006362912102274089,0.3056157586019063,0.0,0.0,0.4109804926858834,0.19483150321558676,0.0,0.0,0.08144527490910834,785803.7200000001,0.5480254153034552,0.20460041853708708,0.2473741661594577,0.1,120.0,0
4032,2017,1,6670,2017-02,3,2017,1,5921,4511,13,0.1241067825677584,0.015012057684732375,0.0,0.04661243911109402,0.008812077860937904,0.0,0.014985786583784093,810,810,1,82215.59999999998,0.0,0.0,6,92,1.2342253297848826,0.12163141788176457,0.0,0.6850752524427619,0.0,0.0,0.0,0.015012057684732375,0.5341380196573888,0.0,0.0,0.0,66613.12000000001,0.00790414861216529,0.40854789566980193,0.5835479557180328,0.053691275167785234,447.0,1
4033,2017,1,6670,2017-02,3,2016,1,5921,4511,13,0.1241067825677584,0.015012057684732375,0.0,0.04661243911109402,0.008812077860937904,0.0,0.014985786583784093,810,810,1,82215.59999999998,0.0,0.0,6,92,1.2342253297848826,0.12163141788176457,0.0,0.6850752524427619,0.0,0.0,0.0,0.015012057684732375,0.5341380196573888,0.0,0.0,0.0,66613.12000000001,0.00790414861216529,0.40854789566980193,0.5835479557180328,0.053691275167785234,447.0,1
4034,2017,1,6671,2017-02,1,2017,1,5499,5945,6,0.06255575447727678,0.5075580000369133,0.0,0.0,0.01907187636502341,0.0,0.0,810,810,1,32508.6,0.0,0.0,6,12,1.0,0.3041041447493894,0.0,0.0,0.0,0.0,0.0,0.5075580000369133,0.49244199996308674,0.0,0.0,0.0,32508.6,0.005536996364039055,0.994463003635961,0.0,0.18055555555555555,144.0,0
4035,2017,1,6672,2017-02,3,2016,1,5411,5621,33,0.18132070252986873,0.5233136218535769,0.017625534670357164,0.007046657943192558,0.011761221773141825,0.0,0.0057428187947465,810,810,1,280986.20000000007,0.0,0.0,6,276,1.66527639878679,0.14840586477200654,0.010187724982630788,0.36117529720272573,0.017186970593152582,0.0,0.0,0.4533804311641974,0.7534127841547037,0.0,0.06993319068937946,0.0,168732.47,0.002844739960245944,0.3378049879788994,0.6593502720608547,0.08333333333333333,96.0,1
4036,2017,1,6672,2017-02,3,2017,1,5411,5621,33,0.18132070252986873,0.5233136218535769,0.017625534670357164,0.007046657943192558,0.011761221773141825,0.0,0.0057428187947465,810,810,1,280986.20000000007,0.0,0.0,6,276,1.66527639878679,0.14840586477200654,0.010187724982630788,0.36117529720272573,0.017186970593152582,0.0,0.0,0.4533804311641974,0.7534127841547037,0.0,0.06993319068937946,0.0,168732.47,0.002844739960245944,0.3378049879788994,0.6593502720608547,0.08333333333333333,96.0,1
4037,2017,1,6673,2017-02,2,2017,1,5411,5499,21,0.015409895970423283,0.3110005951097934,0.0005187421413318348,0.0,0.006877615442209692,0.002572887614099108,0.0015146291768132346,810,810,1,408680.88999999996,0.0,0.0,6,63,1.0,0.12234484465373462,0.0,0.08691612666303042,0.09420553038337566,0.0,0.0,0.27405245202436557,0.5078777478438006,0.0,0.0,0.036948143085427855,408680.88999999996,0.3954507635529521,0.2549824876812811,0.3495667487657669,0.0661764705882353,408.0,0
4038,2017,1,6673,2017-02,2,2016,1,5411,5499,21,0.015409895970423283,0.3110005951097934,0.0005187421413318348,0.0,0.006877615442209692,0.002572887614099108,0.0015146291768132346,810,810,1,408680.88999999996,0.0,0.0,6,63,1.0,0.12234484465373462,0.0,0.08691612666303042,0.09420553038337566,0.0,0.0,0.27405245202436557,0.5078777478438006,0.0,0.0,0.036948143085427855,408680.88999999996,0.3954507635529521,0.2549824876812811,0.3495667487657669,0.0661764705882353,408.0,0
4039,2017,2,6674,2017-03,3,2016,1,5814,3586,36,0.009949883790480321,0.5180261456848892,0.005884181183679331,0.0054463608728344305,0.0038067763055072363,0.002496590998935617,0.0003789024292837549,810,810,1,1813486.0599999996,0.0,0.0,6,145,1.3113249496302006,0.05514241449421454,0.0,0.000743342933785687,0.5929389160547309,0.0,0.0,0.0,0.19961654495679496,0.0,0.48187133373033253,0.03615481195455676,1382941.7799999998,0.2200179388607379,0.46655481042737756,0.3134272507118847,0.14285714285714285,91.0,1
4040,2017,2,6674,2017-03,3,2017,1,5814,3586,36,0.009949883790480321,0.5180261456848892,0.005884181183679331,0.0054463608728344305,0.0038067763055072363,0.002496590998935617,0.0003789024292837549,810,810,1,1813486.0599999996,0.0,0.0,6,145,1.3113249496302006,0.05514241449421454,0.0,0.000743342933785687,0.5929389160547309,0.0,0.0,0.0,0.19961654495679496,0.0,0.48187133373033253,0.03615481195455676,1382941.7799999998,0.2200179388607379,0.46655481042737756,0.3134272507118847,0.14285714285714285,91.0,1
4041,2017,2,6675,2017-03,3,2017,1,5411,8021,25,0.05529829125289485,0.2306627954145274,0.0020846150135587914,0.009746944748735123,0.0,0.009226511816581096,0.0020327158845905224,810,810,1,584473.0299999999,0.0,0.0,6,72,1.6852022868024863,0.11976600528513695,0.0,0.8131541398652115,0.0,0.0,0.0,0.0,0.6413853515227478,0.0,0.0,0.2306627954145274,346826.63000000006,0.11564068768306514,0.3531877007252874,0.5311716115916474,0.10069444444444445,288.0,1
4042,2017,2,6675,2017-03,3,2016,1,5411,8021,25,0.05529829125289485,0.2306627954145274,0.0020846150135587914,0.009746944748735123,0.0,0.009226511816581096,0.0020327158845905224,810,810,1,584473.0299999999,0.0,0.0,6,72,1.6852022868024863,0.11976600528513695,0.0,0.8131541398652115,0.0,0.0,0.0,0.0,0.6413853515227478,0.0,0.0,0.2306627954145274,346826.63000000006,0.11564068768306514,0.3531877007252874,0.5311716115916474,0.10069444444444445,288.0,1
4043,2017,3,6680,2017-08,3,2017,1,5411,5942,15,0.05998457342772927,0.0229562087362148,0.002180839829940406,0.11478104368107399,0.0,0.013085038979642435,0.0,810,810,1,85357.2,0.0,0.0,6,40,1.9594777003388337,0.1757320999283013,0.0,0.34434313104322195,0.0,0.0,0.0,0.00459124174724296,1.5921783605593969,0.0,0.01836496698897184,0.0,43561.2,0.010031863217725867,0.03807516780988586,0.9518929689723883,0.19444444444444445,288.0,0
4044,2018,2,6682,2018-03,2,2018,1,5912,5921,14,0.061379023064065064,0.4660518076238805,0.01817602049733134,0.012723214348131938,0.06001544868531911,0.03728414460991044,0.1456654245764591,810,810,1,107284.21,0.0,0.0,6,35,1.0,0.4660518076238805,0.0,0.0,0.0,0.0,0.0,0.4660518076238805,0.5339481923761195,0.0,0.0,0.0,107284.21,0.6254481437669158,0.132181613678285,0.24237024255479905,0.1636904761904762,336.0,1
4045,2017,2,6683,2017-04,0,2017,1,5631,5651,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810,810,1,397334.25,0.0,0.0,6,5,1.0,0.4327766861276117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,397334.25,1.0,0.0,0.0,0.25,24.0,0
4046,2016,1,6684,2016-12,2,2016,1,5499,4829,27,0.02228346681378051,0.4852893275559315,0.007818011066926056,0.015031028105499052,0.0056253282982300905,0.0035096124168844966,0.008136846155130304,810,764,2,613758.92,0.0,0.0,6,77,1.0,0.1294104873482484,0.0,0.14396916717492633,0.11323417642971735,0.0,0.0,0.3558788402076831,0.25750732883942473,0.0,0.0,0.1294104873482484,618187.92,0.21909789178669162,0.07365579062107845,0.7072463175922299,0.040955631399317405,586.0,0
4047,2017,2,6686,2017-04,2,2017,1,5411,5511,22,0.06842111219787236,0.3597646329829868,0.006208438284463348,0.0,0.005617749727684406,0.0,0.028833561363317085,810,810,1,400261.68999999994,0.0,0.0,6,120,1.0,0.1124014641521151,0.0017488558547784079,0.0,0.0,0.0,0.0,0.3597646329829868,0.6384865111622349,0.0,0.0,0.0,400261.68999999994,0.25102859581690173,0.2547478625796039,0.49422354160349447,0.030797101449275364,552.0,0
4048,2017,4,6691,2017-09,3,2017,1,5411,5812,16,0.23487813703796384,1.8863387585385585,0.007428486030721061,0.0037178951717178168,0.0,0.07540037494498024,0.05791589551385181,810,810,1,390992.99999999994,0.0,0.0,6,137,2.8559351412091636,0.18849442317381643,0.0,0.0,0.002118250687226261,0.0,0.0007741841046176256,1.398410669205061,0.9667039478787616,0.0,0.007304312714573314,0.4806237766189241,136905.42000000004,0.08696507413658273,0.5609159958751083,0.3521189299883086,0.04381443298969072,388.0,0
4049,2017,2,6692,2017-04,2,2017,1,5812,5719,27,0.13665324003244428,0.05187609667836882,0.0,0.12362545439334184,0.003893065255272133,0.10610095437398259,0.05013414451199709,810,810,1,212043.70999999996,0.0,0.0,6,197,1.0,0.061746703073625724,0.0,0.0,0.0,0.0,0.0,0.0471600878894262,0.9481239033216312,0.0,0.0,0.00471600878894262,212043.70999999996,0.4006395190878334,0.36993599102751035,0.22942448988465639,0.125,72.0,0
4050,2017,3,6696,2017-06,3,2017,1,5411,7538,21,0.24480859152530055,0.5887306057782834,0.026955558492261424,0.016781573342278172,0.029677424647234326,0.015005877802335177,0.016381916796809313,810,810,1,255068.18,0.0,0.0,6,131,1.2758406467813443,0.1254566524134841,0.0054450828389480165,0.0,0.0,0.0,0.00010794228099146437,0.5847290383643274,0.6815570158831215,0.0,0.0,0.004001567413956047,199921.65999999997,0.10229676964466983,0.49958558767469224,0.39811764268063804,0.1391304347826087,115.0,0
4051,2017,1,6697,2017-02,3,2016,1,6012,5411,6,0.0005360434222661442,0.2817664142681014,0.0,0.0,0.0,0.0,0.0,810,810,1,434000.0,0.0,0.0,6,14,1.491300290150683,0.16589861751152074,0.0,0.0,0.0,0.0,3.46710136581115e-05,0.7198788266971615,0.7370250346022902,0.0,0.017180878918786672,0.017180878918786672,291021.2,0.017180878918786672,0.489549730397648,0.49326939068356535,0.22589531680440772,726.0,0
4052,2017,1,6697,2017-02,3,2017,1,6012,5411,6,0.0005360434222661442,0.2817664142681014,0.0,0.0,0.0,0.0,0.0,810,810,1,434000.0,0.0,0.0,6,14,1.491300290150683,0.16589861751152074,0.0,0.0,0.0,0.0,3.46710136581115e-05,0.7198788266971615,0.7370250346022902,0.0,0.017180878918786672,0.017180878918786672,291021.2,0.017180878918786672,0.489549730397648,0.49326939068356535,0.22589531680440772,726.0,0
4053,2016,1,6700,2016-12,2,2016,1,6011,5977,13,0.12213761565689989,0.09702124170938328,0.0023648927666662174,0.0,0.01314843995300776,0.0,0.0,810,810,1,82456.17000000001,0.0,0.0,6,36,1.0,0.2182977938461124,0.0,0.19923311985021858,0.02425531042734582,0.0,0.0024255310427345822,0.2849998975213134,0.39206489944900413,0.0,0.03274466907691686,0.06427657263246643,82456.17000000001,0.19943928998885102,0.7035555980831997,0.0970051119279491,0.07835820895522388,536.0,0
4054,2018,1,6701,2018-02,1,2018,1,5999,8099,18,0.016666387034140306,0.8883483837446022,0.0010737889012260799,0.0,0.002909791312306027,0.0,0.0008380145289996298,810,810,1,566219.2999999999,0.0,0.0,6,42,1.0,0.35322003329805257,0.0,0.0,0.0,0.0,0.0,0.058281305494178676,0.11165161625539788,0.0,0.3002370283033447,0.5298300499470788,566219.2999999999,0.40734024785096523,0.5926597521490349,0.0,0.05901639344262295,305.0,1
4055,2017,1,6702,2017-01,2,2016,1,5411,5942,15,0.33075775671991287,0.19564339234521544,0.002310548463596994,0.0004376233776142977,0.003915699527582989,0.04566911430279851,0.0008323339216707699,810,810,1,776923.76,0.0,0.0,6,90,1.0,0.12871275812185226,0.0,0.0,0.0,0.0,0.0,0.45898969546252516,0.5410103045374748,0.0,0.0,0.0,776923.76,0.15783277113316757,0.6064081500094681,0.23575907885736436,0.09547738693467336,199.0,0
4056,2017,1,6702,2017-01,2,2017,1,5411,5942,15,0.33075775671991287,0.19564339234521544,0.002310548463596994,0.0004376233776142977,0.003915699527582989,0.04566911430279851,0.0008323339216707699,810,810,1,776923.76,0.0,0.0,6,90,1.0,0.12871275812185226,0.0,0.0,0.0,0.0,0.0,0.45898969546252516,0.5410103045374748,0.0,0.0,0.0,776923.76,0.15783277113316757,0.6064081500094681,0.23575907885736436,0.09547738693467336,199.0,0
4057,2017,2,6706,2017-03,2,2017,1,6011,8099,9,0.0,0.16229940485177102,0.0,0.0,0.0,0.0,0.05804859531893843,810,810,1,271103.89,0.0,0.0,6,13,1.0,0.2766467128155188,0.0,0.0,0.0,0.0,0.0,0.16229940485177102,0.837700595148229,0.0,0.0,0.0,271103.89,0.4140836562691889,0.27885988651804294,0.30705645721276814,0.1425925925925926,1080.0,1
4058,2017,4,6707,2017-09,3,2017,1,5411,5814,20,0.037486773532420956,0.4600510462273546,0.0025043623854489093,0.0023650511531406256,0.02194028796603657,0.04517014437179382,0.03715851739154945,810,810,1,206886.90000000002,0.0,0.0,6,123,1.3405427436018886,0.14500676456556696,0.0,0.0,0.0,0.0,0.0,0.4600510462273546,0.8804916973745339,0.0,0.0,0.0,154330.7,0.13132733798265672,0.7283299434266803,0.14034271859066275,0.06818181818181818,264.0,0
4059,2017,2,6709,2017-03,3,2017,1,5411,4111,14,0.29290805190886304,0.4837400873083504,0.0013348777092812708,0.0,0.0008003142963443215,0.22207625654243177,0.008860403877660544,810,810,1,253091.00999999986,0.0,0.0,6,178,1.549750218662766,0.13829017474781116,0.0,0.0,0.0,0.0,0.005204798407748074,0.7286717770847304,0.8158736431702882,0.0,0.0,0.0,163310.8399999999,0.001601302154835528,0.30420350541335794,0.6941951924318072,0.1527777777777778,72.0,0
4060,2017,2,6709,2017-03,3,2016,1,5411,4111,14,0.29290805190886304,0.4837400873083504,0.0013348777092812708,0.0,0.0008003142963443215,0.22207625654243177,0.008860403877660544,810,810,1,253091.00999999986,0.0,0.0,6,178,1.549750218662766,0.13829017474781116,0.0,0.0,0.0,0.0,0.005204798407748074,0.7286717770847304,0.8158736431702882,0.0,0.0,0.0,163310.8399999999,0.001601302154835528,0.30420350541335794,0.6941951924318072,0.1527777777777778,72.0,0
4061,2017,2,6710,2017-03,3,2017,1,5411,5641,21,0.44409122442846116,0.0,0.025862634451397328,0.014284594609783409,0.0006484454132072732,0.20140103679843144,0.04011264530580968,810,810,1,133245.27999999997,0.0,0.0,6,143,1.2522071108336057,0.08130869626301211,0.0,0.0,0.0,0.0,0.0,0.14096639417549417,1.1112407166581115,0.0,0.0,0.0,106408.33999999998,0.013222647773661353,0.35874960552904034,0.6280277466972986,0.078125,192.0,0
4062,2017,2,6710,2017-03,3,2016,1,5411,5641,21,0.44409122442846116,0.0,0.025862634451397328,0.014284594609783409,0.0006484454132072732,0.20140103679843144,0.04011264530580968,810,810,1,133245.27999999997,0.0,0.0,6,143,1.2522071108336057,0.08130869626301211,0.0,0.0,0.0,0.0,0.0,0.14096639417549417,1.1112407166581115,0.0,0.0,0.0,106408.33999999998,0.013222647773661353,0.35874960552904034,0.6280277466972986,0.078125,192.0,0
4063,2017,4,6716,2017-10,3,2017,1,6011,5712,8,0.0,0.47530821981684,0.0,0.0,0.0,0.0,0.0,810,810,1,398884.0,0.0,0.0,6,13,1.2399793587535672,0.21309453374916013,0.0,0.0,0.0,0.0,0.0,0.38857768134143233,0.7646711389367271,0.0,0.0867305384754077,0.0,321686.0,0.0867305384754077,0.2297271252090548,0.6835423363155375,0.19956140350877194,912.0,0
4064,2017,4,6718,2017-09,4,2017,1,6011,5200,5,0.005414525246255279,1.078502796925424,0.0,0.0,0.0017893341858080897,0.0,0.010441867988414332,810,810,1,223986.49,0.0,0.0,6,9,1.0980457088114022,0.5357465979309735,0.0,0.0,0.0,0.0,0.0,0.0,0.019542911885978332,0.0,0.0,1.078502796925424,203986.49,0.1175886206973805,0.29413712643420653,0.5882742528684131,0.3286004056795132,986.0,0
4065,2017,1,6719,2017-02,3,2016,1,5411,4225,32,0.03143920840253881,0.1950827614165623,0.007067246211739843,0.0006176762894455799,0.028302442312637673,0.025992281517087087,0.002753806790444877,810,840,2,509121.81000000006,0.0,51.730000000000004,6,119,1.3104350952961275,0.08837851236338792,1.667725981503066e-05,0.0005147302412046499,0.0,0.0,0.0,0.4848758872147802,0.6299450391637651,0.0,0.1899354590045158,0.005147302412046499,388553.04000000004,0.10037239703490673,0.3403794756051837,0.5592481273599094,0.0787037037037037,216.0,1
4066,2017,1,6719,2017-02,3,2017,1,5411,4225,32,0.03143920840253881,0.1950827614165623,0.007067246211739843,0.0006176762894455799,0.028302442312637673,0.025992281517087087,0.002753806790444877,810,840,2,509121.81000000006,0.0,51.730000000000004,6,119,1.3104350952961275,0.08837851236338792,1.667725981503066e-05,0.0005147302412046499,0.0,0.0,0.0,0.4848758872147802,0.6299450391637651,0.0,0.1899354590045158,0.005147302412046499,388553.04000000004,0.10037239703490673,0.3403794756051837,0.5592481273599094,0.0787037037037037,216.0,1
4067,2017,2,6720,2017-04,2,2017,1,5411,5251,14,0.037671960673296916,0.38121849324457957,0.0,0.15258905556269706,0.00853111075835693,0.0,0.0,810,810,1,196737.57,0.0,0.0,6,36,1.0,0.2897260548658805,0.0,0.0,0.0,0.0,0.0,0.4828767581098008,0.5171232418901991,0.0,0.0,0.0,196737.57,0.00994365234865918,0.1303501918825164,0.8597061557688244,0.10648148148148148,432.0,0
4068,2017,4,6722,2017-09,3,2017,1,6011,3011,12,0.0,0.7892980248721546,0.0,0.0,0.0,0.0,0.014956359144428007,810,810,1,482922.3,0.0,0.0,6,27,1.420684374046657,0.14805694415022874,0.0,0.0002868302550318117,0.0,0.0,0.0,0.685450763306791,0.6310995189194707,0.0,0.0,0.10384726156536361,339922.3,0.037949849127285856,0.45312796483196305,0.5089221860407511,0.226890756302521,357.0,0
4069,2017,2,6724,2017-04,2,2017,1,4121,4111,19,0.016120161133449978,0.6764836499253634,0.014459645592398226,0.011996398983032541,0.0019095666563026447,0.0,0.0005662635883599276,810,840,3,933570.5,0.0,5.0,6,132,1.0,0.20972725494812133,0.0,0.0,0.0,0.0,0.0,0.06816135785813944,0.3235163500746367,0.010599615465078052,0.0,0.5977226766021458,953619.5,0.7156428743330018,0.24704769564800216,0.037309430018996045,0.033419023136246784,389.0,1
4070,2017,1,6731,2017-01,2,2016,1,5812,6012,21,0.10945755714235877,0.12225405174378284,0.0029455483713641223,0.039317310554306366,0.003593617099657915,0.07714597427187929,0.01751562325278584,810,810,1,245390.6400000001,0.0,0.0,6,214,1.0,0.14262972703441332,0.0,0.0,0.0,0.0,0.0,0.26488377877819613,0.7351162212218038,0.0,0.0,0.0,245390.6400000001,0.42966675501559454,0.42610602425585575,0.1442272207285493,0.125,72.0,0
4071,2017,1,6731,2017-01,2,2017,1,5812,6012,21,0.10945755714235877,0.12225405174378284,0.0029455483713641223,0.039317310554306366,0.003593617099657915,0.07714597427187929,0.01751562325278584,810,810,1,245390.6400000001,0.0,0.0,6,214,1.0,0.14262972703441332,0.0,0.0,0.0,0.0,0.0,0.26488377877819613,0.7351162212218038,0.0,0.0,0.0,245390.6400000001,0.42966675501559454,0.42610602425585575,0.1442272207285493,0.125,72.0,0
4072,2017,2,6733,2017-03,3,2017,1,5411,8021,15,0.3378840445895606,0.362852602016009,0.007541751774209664,0.0111814424898164,0.004468669352520234,0.07788865560878014,0.02536228041137436,810,810,1,191584.5400000001,0.0,0.0,6,130,1.069491520692926,0.3131776708078844,0.0054941466292947085,0.0,0.0,0.0,0.0,0.362852602016009,0.7011447720476217,0.0,0.0,0.0,179136.10000000003,0.08308409081139981,0.24923619527275623,0.6676797139158437,0.16666666666666666,96.0,0
4073,2017,2,6733,2017-03,3,2016,1,5411,8021,15,0.3378840445895606,0.362852602016009,0.007541751774209664,0.0111814424898164,0.004468669352520234,0.07788865560878014,0.02536228041137436,810,810,1,191584.5400000001,0.0,0.0,6,130,1.069491520692926,0.3131776708078844,0.0054941466292947085,0.0,0.0,0.0,0.0,0.362852602016009,0.7011447720476217,0.0,0.0,0.0,179136.10000000003,0.08308409081139981,0.24923619527275623,0.6676797139158437,0.16666666666666666,96.0,0
4074,2017,1,6735,2017-02,2,2016,1,6011,5311,25,0.021285072293462687,0.5748628526780171,0.002549153174882472,0.0011661895579386983,0.0023613280566685806,0.005660341117305635,0.005076354546321393,810,810,1,728869.5,0.0,0.0,6,107,1.0,0.13719877152219978,0.011808698264915736,0.0,0.0,0.0,0.0,0.3553448182424975,0.41332844905706706,0.009603914006553985,0.0,0.20991412042896568,728869.5,0.008231926291331987,0.49692695331605996,0.49484112039260797,0.01879194630872483,745.0,0
4075,2017,1,6735,2017-02,2,2017,1,6011,5311,25,0.021285072293462687,0.5748628526780171,0.002549153174882472,0.0011661895579386983,0.0023613280566685806,0.005660341117305635,0.005076354546321393,810,810,1,728869.5,0.0,0.0,6,107,1.0,0.13719877152219978,0.011808698264915736,0.0,0.0,0.0,0.0,0.3553448182424975,0.41332844905706706,0.009603914006553985,0.0,0.20991412042896568,728869.5,0.008231926291331987,0.49692695331605996,0.49484112039260797,0.01879194630872483,745.0,0
4076,2017,1,6737,2017-01,3,2016,1,5814,5691,18,0.07672190989392018,0.0,0.0832471825649142,0.02505996245961206,0.0005870450591390716,0.02744046829423003,0.04032092304830389,810,810,1,214640.2,0.0,0.0,6,65,1.6364086870470411,0.3293232115885095,0.1044244899950749,0.0,0.0,0.0,0.0,0.0,1.5319841970519663,0.0,0.0,0.0,131165.40000000002,0.005388921163660538,0.4254362049747875,0.5691748738615519,0.05952380952380952,504.0,1
4077,2017,1,6737,2017-01,3,2017,1,5814,5691,18,0.07672190989392018,0.0,0.0832471825649142,0.02505996245961206,0.0005870450591390716,0.02744046829423003,0.04032092304830389,810,810,1,214640.2,0.0,0.0,6,65,1.6364086870470411,0.3293232115885095,0.1044244899950749,0.0,0.0,0.0,0.0,0.0,1.5319841970519663,0.0,0.0,0.0,131165.40000000002,0.005388921163660538,0.4254362049747875,0.5691748738615519,0.05952380952380952,504.0,1
4078,2017,1,6742,2017-02,3,2017,1,5411,5192,10,0.9901961187913655,0.0,0.0,0.002187007119351411,0.0,0.0,0.0,810,978,2,134411.19999999998,153.0,0.0,6,35,1.1540896604306945,0.1428537456470592,0.0,0.0,0.0,0.0,0.0,0.0,1.1540896604306945,0.0,0.0,0.0,116597.7,0.044875585024404425,0.30618880132283915,0.6489356136527564,0.15833333333333333,360.0,1
4079,2017,1,6742,2017-02,3,2016,1,5411,5192,10,0.9901961187913655,0.0,0.0,0.002187007119351411,0.0,0.0,0.0,810,978,2,134411.19999999998,153.0,0.0,6,35,1.1540896604306945,0.1428537456470592,0.0,0.0,0.0,0.0,0.0,0.0,1.1540896604306945,0.0,0.0,0.0,116597.7,0.044875585024404425,0.30618880132283915,0.6489356136527564,0.15833333333333333,360.0,1
4080,2017,3,6744,2017-07,3,2017,1,6011,5812,3,0.04547518650664937,1.3888479344204288,0.0,0.002417951817886946,0.0,0.0,0.0,810,810,1,487242.0,0.0,0.0,9,22,1.436741072744965,0.08209472910791762,0.0,0.0,0.0,0.0,0.0,0.0,0.047893138324536316,0.0,0.0,1.3888479344204288,339130.0,0.5656002123079645,0.14301300386282548,0.29138678382921,0.15701219512195122,656.0,0
4081,2017,2,6746,2017-04,2,2017,1,5411,5499,13,0.005731568416886578,0.14100294833136304,0.001393914860647189,0.0,0.004181744581941567,0.0,0.0,810,810,1,248221.76,0.0,0.0,6,26,1.0,0.3706363213281543,0.0,0.0,0.0,0.0,0.0,0.4914959913264655,0.48836073034048266,0.0,0.0,0.020143278333051864,248221.76,0.030793835318869707,0.34553598363012167,0.6236701810510086,0.10679611650485436,515.0,1
4082,2017,2,6748,2017-03,3,2017,1,5411,4112,37,0.24095543850606038,0.4235027160913837,0.04076857085732745,0.005674000478019919,0.009415331102495735,0.08247949375280852,0.02173668636734229,810,810,1,233020.0199999999,0.0,0.0,6,193,1.3630471184208357,0.08582953516182862,0.0038039201142849003,0.0,0.0,0.0,0.0,0.6756155208363924,0.6754383984297178,0.0,0.0,0.008189279040441122,170955.2199999999,0.0029247425144432572,0.4174182572488867,0.5796570002366704,0.15151515151515152,66.0,0
4083,2017,2,6748,2017-03,3,2016,1,5411,4112,37,0.24095543850606038,0.4235027160913837,0.04076857085732745,0.005674000478019919,0.009415331102495735,0.08247949375280852,0.02173668636734229,810,810,1,233020.0199999999,0.0,0.0,6,193,1.3630471184208357,0.08582953516182862,0.0038039201142849003,0.0,0.0,0.0,0.0,0.6756155208363924,0.6754383984297178,0.0,0.0,0.008189279040441122,170955.2199999999,0.0029247425144432572,0.4174182572488867,0.5796570002366704,0.15151515151515152,66.0,0
4084,2017,1,6752,2017-02,2,2016,1,5411,5712,13,0.1834852489097154,0.5552845502251196,0.0,0.0,0.006828073112862827,0.017688878375657104,0.0415988705687417,810,810,1,285439.24000000005,0.0,0.0,6,229,1.0,0.060958682485281274,0.001226180394818876,0.0,0.0,0.0,0.0,0.5552845502251196,0.44348926938006145,0.0,0.0,0.0,285439.24000000005,0.3273845600205494,0.3044551267723386,0.3681603132071119,0.1875,48.0,0
